GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_
"RUA MACAPARANA, 149, SAO PAULO, SAO PAULO,  - BRASIL","118100616591000041","118","100","616591","00","0041",VP,SLU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",87.00,98.00,RUA MACAPARANA,"149",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,6023779","-46,5350894"
"RUA DAS VERTENTES, 399, SAO PAULO, SAO PAULO,  - BRASIL","067163195995000036","067","163","195995","00","0036",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,87.00,RUA DAS VERTENTES,"399",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4764273","-46,5895546"
"RUA TAIUVINHA, 663, SAO PAULO, SAO PAULO,  - BRASIL","112465128066000048","112","465","128066","00","0048",MP,VJA,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",297.00,800.00,RUA TAIUVINHA,"663",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","-23,5021816","-46,4553407"
"AVENIDA SARG IRACITAN COIMBRA, 177, SAO PAULO, SAO PAULO,  - BRASIL","152200600113000011","152","200","600113","00","0011",SM,SRA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",54.00,67.00,AVENIDA SARG IRACITAN COIMBRA,"177",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","-23,6183185","-46,470313"
"AVENIDA MONTEMAGNO, 402, SAO PAULO, SAO PAULO,  - BRASIL","053655141968000008","053","655","141968","00","0008",MO,ARA,"2",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",221.00,250.00,AVENIDA MONTEMAGNO,"402",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,565591","-46,5586009"
"AVENIDA ALBERTO CAMUS, 622, SAO PAULO, SAO PAULO,  - BRASIL","116210004766000057","116","210","004766","00","0057",AR,ARI,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",102.00,84.00,AVENIDA ALBERTO CAMUS,"622",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5699247","-46,5220196"
"RUA RABELO DA CRUZ, 235, SAO PAULO, SAO PAULO,  - BRASIL","067338167827000084","067","338","167827","00","0084",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",147.00,96.00,RUA RABELO DA CRUZ,"235",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,476263","-46,5921624"
"RUA RABELO DA CRUZ, 239, SAO PAULO, SAO PAULO,  - BRASIL","067338167827000085","067","338","167827","00","0085",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",147.00,100.00,RUA RABELO DA CRUZ,"239",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4763175","-46,5920859"
"RUA DR AGAPITO XAVIER DA COSTA, 131, SAO PAULO, SAO PAULO,  - BRASIL","160232202339000285","160","232","202339","00","0285",BT,RPE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,133.00,RUA DR AGAPITO XAVIER DA COSTA,"131",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","-23,5787091","-46,7563797"
"RUA DR AGAPITO XAVIER DA COSTA, 203, SAO PAULO, SAO PAULO,  - BRASIL","160232202339000286","160","232","202339","00","0286",BT,RPE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",93.00,133.00,RUA DR AGAPITO XAVIER DA COSTA,"203",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","-23,5785938","-46,7564258"
"RUA AMALIA FIGUEIROA, 113, SAO PAULO, SAO PAULO,  - BRASIL","110490009652000070","110","490","009652","00","0070",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,102.00,RUA AMALIA FIGUEIROA,"113",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5088116","-46,5105808"
"RUA AMALIA FIGUEIROA, 117, SAO PAULO, SAO PAULO,  - BRASIL","110490009652000071","110","490","009652","00","0071",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,99.00,RUA AMALIA FIGUEIROA,"117",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5088907","-46,5105949"
"RUA FRANCESCO BRUSA, 3, SAO PAULO, SAO PAULO,  - BRASIL","053657271446000023","053","657","271446","00","0023",MO,ARA,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,140.00,RUA FRANCESCO BRUSA,"3",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5660826","-46,5599766"
"RUA ITABIRA, 622, SAO PAULO, SAO PAULO,  - BRASIL","127286209252000213","127","286","209252","00","0213",ST,MAN,"3",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,15375.00,RUA ITABIRA,"622",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4531272","-46,6438318"
"RUA FRANCESCO BRUSA, 3, SAO PAULO, SAO PAULO,  - BRASIL","053657271446000022","053","657","271446","00","0022",MO,ARA,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",106.00,182.00,RUA FRANCESCO BRUSA,"3",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5660826","-46,5599766"
"RUA AMALIA FIGUEIROA, 109, SAO PAULO, SAO PAULO,  - BRASIL","110490009652000069","110","490","009652","00","0069",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,104.00,RUA AMALIA FIGUEIROA,"109",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5091909","-46,5114954"
"RUA CAPRICHO, 669, SAO PAULO, SAO PAULO,  - BRASIL","067194066206000148","067","194","066206","00","0148",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",89.00,73.00,RUA CAPRICHO,"669",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4800186","-46,5927382"
"RUA CRISTOVAO CAMARGO, 107, SAO PAULO, SAO PAULO,  - BRASIL","059231363065000516","059","231","363065","00","0516",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",137.00,137.00,RUA CRISTOVAO CAMARGO,"107",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5098685","-46,5214765"
"RUA MARCELINO SIMOES, 306, SAO PAULO, SAO PAULO,  - BRASIL","107410128996000037","107","410","128996","00","0037",FO,FRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,67.00,RUA MARCELINO SIMOES,"306",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4822268","-46,6997281"
"RUA MARCELINO SIMOES, 67, SAO PAULO, SAO PAULO,  - BRASIL","107410128996000036","107","410","128996","00","0036",FO,FRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,67.00,RUA MARCELINO SIMOES,"67",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4842748","-46,7001998"
"RUA LUCIANOPOLIS, 68, SAO PAULO, SAO PAULO,  - BRASIL","067379120944000043","067","379","120944","00","0043",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",144.00,84.00,RUA LUCIANOPOLIS,"68",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,476522","-46,5873891"
"RUA CAPRICHO, 671, SAO PAULO, SAO PAULO,  - BRASIL","067194066206000149","067","194","066206","00","0149",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",92.00,73.00,RUA CAPRICHO,"671",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4799853","-46,5927148"
"AVENIDA DR GUILHERME DUMONT VILARES, 2299, SAO PAULO, SAO PAULO,  - BRASIL","171208084832000062","171","208","084832","00","0062",CL,VAN,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",582.00,700.00,AVENIDA DR GUILHERME DUMONT VILARES,"2299",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTR,"2021","-23,6250388","-46,7368287"
"RUA JOSE HONORIO PRADO, 80, SAO PAULO, SAO PAULO,  - BRASIL","053295110086000055","053","295","110086","00","0055",AR,VFO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",118.00,96.00,RUA JOSE HONORIO PRADO,"80",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5753343","-46,5467877"
"ALAMEDA DOS JURUPIS, 1809, SAO PAULO, SAO PAULO,  - BRASIL","041241114260000065","041","241","114260","00","0065",VM,MOE,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,800.00,ALAMEDA DOS JURUPIS,"1809",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTR,"2021","-23,6128523","-46,6676605"
"RUA MANUEL DA COSTA, 185, SAO PAULO, SAO PAULO,  - BRASIL","118296183890000061","118","296","183890","00","0061",VP,SLU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",97.00,80.00,RUA MANUEL DA COSTA,"185",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5890703","-46,5509077"
"RUA AURILANDIA, 57, SAO PAULO, SAO PAULO,  - BRASIL","101287025925000038","101","287","025925","00","0038",BT,VSO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",123.00,105.00,RUA AURILANDIA,"57",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","-23,5870831","-46,7293933"
"RUA PROFA JACIRA DE CARVALHO, 310, SAO PAULO, SAO PAULO,  - BRASIL","067308098213000054","067","308","098213","00","0054",JT,JAC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",122.00,118.00,RUA PROFA JACIRA DE CARVALHO,"310",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4727841","-46,5835826"
"AVENIDA CAMPANELLA, 1130, SAO PAULO, SAO PAULO,  - BRASIL","114213039942000078","114","213","039942","00","0078",IQ,ITQ,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",234.00,142.00,AVENIDA CAMPANELLA,"1130",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTR,"2021","-23,5353925","-46,4641893"
"RUA RIACHO DA CRUZ, 550, SAO PAULO, SAO PAULO,  - BRASIL","130208639915000048","130","208","639915","00","0048",PE,CNG,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",260.00,152.00,RUA RIACHO DA CRUZ,"550",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,498145","-46,4970499"
"RUA S DIOGO, 525, SAO PAULO, SAO PAULO,  - BRASIL","059231058890000515","059","231","058890","00","0515",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",114.00,114.00,RUA S DIOGO,"525",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5100751","-46,5219822"
"RUA ACAITUBA, 55, SAO PAULO, SAO PAULO,  - BRASIL","066622203971000034","066","622","203971","00","0034",JT,JAC,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",78.00,63.00,RUA ACAITUBA,"55",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4706679","-46,5721913"
"RUA CAPRICHO, 707, SAO PAULO, SAO PAULO,  - BRASIL","067194066206000150","067","194","066206","00","0150",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",123.00,89.00,RUA CAPRICHO,"707",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4796491","-46,5925255"
"AVENIDA DOS BANDEIRANTES, 4545, SAO PAULO, SAO PAULO,  - BRASIL","045336191000000023","045","336","191000","00","0023",VM,SAU,"2",S,S,ZCOR-3,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",513.00,960.00,AVENIDA DOS BANDEIRANTES,"4545",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTR,"2021","-23,6198659","-46,65613"
"RUA ANTONIO BORGES, 111, SAO PAULO, SAO PAULO,  - BRASIL","066590265527000037","066","590","265527","00","0037",JT,JAC,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",527.00,250.00,RUA ANTONIO BORGES,"111",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4834398","-46,565368"
"RUA OLHO DAGUA DO BORGES, 918, SAO PAULO, SAO PAULO,  - BRASIL","130200620920000401","130","200","620920","00","0401",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",260.00,1270.00,RUA OLHO DAGUA DO BORGES,"918",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,4992518","-46,5018096"
"RUA FREI FRANCISCO FERRI, 16, SAO PAULO, SAO PAULO,  - BRASIL","068275794627000084","068","275","794627","00","0084",MG,VMD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",86.00,80.00,RUA FREI FRANCISCO FERRI,"16",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4885194","-46,5843836"
"RUA SILVERIO DE CARVALHO, 418, SAO PAULO, SAO PAULO,  - BRASIL","076280081353000028","076","280","081353","00","0028",CV,LIM,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,67.00,RUA SILVERIO DE CARVALHO,"418",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4946236","-46,6832589"
"RUA MARCELINO SIMOES, 304, SAO PAULO, SAO PAULO,  - BRASIL","107410128996000038","107","410","128996","00","0038",FO,FRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,67.00,RUA MARCELINO SIMOES,"304",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4822508","-46,6996853"
"RUA DOS AIRES, 130, SAO PAULO, SAO PAULO,  - BRASIL","118189026336000058","118","189","026336","00","0058",VP,SLU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",75.00,75.00,RUA DOS AIRES,"130",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5948285","-46,5417662"
"RUA CLAUDIO RODRIGUES LOPES, 200, SAO PAULO, SAO PAULO,  - BRASIL","072206089915000300","072","206","089915","00","0300",ST,STN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",114.00,83.00,RUA CLAUDIO RODRIGUES LOPES,"200",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4892113","-46,6456749"
"RUA PDE LEONEL FRANCA, 258, SAO PAULO, SAO PAULO,  - BRASIL","052246117536000346","052","246","117536","00","0346",MO,ARA,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",144.00,119.00,RUA PDE LEONEL FRANCA,"258",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5745929","-46,5758375"
"AVENIDA DEP CANTIDIO SAMPAIO, 473, SAO PAULO, SAO PAULO,  - BRASIL","107290154253000082","107","290","154253","00","0082",FO,BRL,"3",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",23603.00,2986.00,AVENIDA DEP CANTIDIO SAMPAIO,"473",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4720236","-46,6740518"
"RUA DOIS DE JANEIRO, 123, SAO PAULO, SAO PAULO,  - BRASIL","059227059714000110","059","227","059714","00","0110",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,89.00,RUA DOIS DE JANEIRO,"123",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5207369","-46,5272955"
"RUA ARCANGELO CORELLI, 171, SAO PAULO, SAO PAULO,  - BRASIL","072206685704000303","072","206","685704","00","0303",ST,STN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",128.00,92.00,RUA ARCANGELO CORELLI,"171",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,488959","-46,6457002"
"AVENIDA PROF FRANCISCO MORATO, 2585, SAO PAULO, SAO PAULO,  - BRASIL","101526075000000081","101","526","075000","00","0081",BT,MOR,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",19723.00,10264.00,AVENIDA PROF FRANCISCO MORATO,"2585",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","-23,5868686","-46,7230153"
"RUA RENATO DE LACERDA, 61, SAO PAULO, SAO PAULO,  - BRASIL","066426169781000035","066","426","169781","00","0035",MG,VMD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",142.00,127.00,RUA RENATO DE LACERDA,"61",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4955903","-46,5742285"
"RUA IPAMERI, 198, SAO PAULO, SAO PAULO,  - BRASIL","107267092444000025","107","267","092444","00","0025",FO,BRL,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",102.00,100.00,RUA IPAMERI,"198",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTR,"2021","-23,4727173","-46,6803357"
"RUA BACAINA, 19, SAO PAULO, SAO PAULO,  - BRASIL","059299756504000157","059","299","756504","00","0157",PE,PEN,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",47.00,83.00,RUA BACAINA,"19",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTR,"2021","-23,5149197","-46,5219138"
